ID,UPA,EventDate,Employer,Address1,Address2,City,State,Zip,Latitude,Longitude,Primary NAICS,Hospitalized,Amputation,Loss of Eye,Inspection,Final Narrative,Nature,NatureTitle,Part of Body,Part of Body Title,Event,EventTitle,Source,SourceTitle,Secondary Source,Secondary Source Title,FederalState
2024099103,2218114,9/30/2024,"Jr. Davis Construction Company, Inc.",80 Hangar Rd,,KISSIMMEE,FLORIDA,34741,28.29,-81.44,236220,1,0,0,,Employees were installing an intermediate driveshaft in the driveline of a dump truck. One employee went under the truck to visually observe the yoke and their left thumb was crushed/lacerated in a pinch point between the universal joint cap and the yoke. ,132," Cuts, lacerations, punctures without injury to internal structures",4422, Thumb(s),652," Struck by running powered equipment  during maintenance, cleaning, testing",8422, Dump trucks,4626," Transmissions, gears",1
2024099125,2217835,9/30/2024,Martin Electrical Construction Company,601 W. Mclean Ave.,,BENSENVILLE,ILLINOIS,60106,41.95,-87.94,238210,1,0,0,,"An employee was on a 6-foot ladder while picking up outside lights in the ceiling piping. The employee was found on the ground with the ladder knocked over, and the employee's skull was fractured.",124, Fractures   ,113, Skull,4110, Fall to lower level from collapsing structure or equipment  unspecified,730, Portable ladders and stairs  unspecified,660," Ground, travel, and support surfaces  unspecified",1
2024099130,2218323,9/30/2024,Amerapex Corporation,1150 S Metcalf St,,LIMA,OHIO,45804,40.72,-84.11,236220,1,0,0,1780671,"On September 30, 2024, at 5:00 PM, an employee was hospitalized for difficulty breathing after they were exposed to hydrochloric (HCl) acid after a vessel 60 yards away from where they were working released HCl gas.",163," Poison, toxic, or allergenic effects  other respiratory",6, BODY SYSTEMS  ,5531, Inhalation of harmful substance  single episode or single shift,1454, Hydrochloric acid,990," Source, secondary source  unspecified",1
2024099131,2218312,9/30/2024,Professional Cabling Solutions,1489 Rohr Road,,LOCKBOURNE,OHIO,43137,39.84,-82.96,236220,1,0,0,1781039,"An employee was descending an 8-foot ladder. When he was on the fourth rung, the ladder fell down and the employee fell on top of it, resulting in a broken arm. ",124, Fractures   ,420, Arm(s)  unspecified,4111, Fall to lower level from collapsing structure or equipment  less than 6 feet,730, Portable ladders and stairs  unspecified,730, Portable ladders and stairs  unspecified,1
2024099143,2218011,9/30/2024,Jersey Central Power & Light,Intersection of South Ridgedale Ave and Deanna Dr,,EAST HANOVER,NEW JERSEY,07936,40.79,-74.39,221122,1,0,0,,A line crew was in the process of transferring a three-phase primary spacer cable when the energized cable unexpectedly detached from the bracket and contacted an employee in the chest area. The injured employee was hospitalized for abdominal burns.,1531, Electrical burns  any degree ,330, Abdomen  unspecified,5112, Direct exposure to electricity  greater than 220 volts,4612," Power lines, transformers, convertors",4419, Fasteners  n.e.c.,1
2024109160,2229550,10/1/2024,"MDR Construction, Inc.",1789 US-441 N,,IRWINTON,GEORGIA,31042,32.68,-83.08,238210,1,0,0,,"Employees were working to unload a power line pole from a pole trailer and place it on the pole rack on the digger derrick truck. The injured employee hooked up pole tongs that were attached to the boom rope of the digger derrick to one of the poles on the trailer. As the digger derrick picked up the pole, it slipped out of the tongs and landed on the leg/ankle of the injured employee resulting in a broken left leg and ankle.",124, Fractures   ,5850, Ankle(s) and leg(s)  unspecified,6439, Struck by other falling object  n.e.c.,6352, Utility poles,8429," Trucks with other mounted machinery, equipment  n.e.c.",1
2024109182,2219698,10/1/2024,Probst Electric,Elk Horn Rd,,SUN VALLEY,IDAHO,83353,43.66,-114.32,221121,0,1,0,,"On October 1, 2024, an employee was using a handheld electric crimping tool to connect two ends of a ground wire inside a switch cabinet. The employee's finger became caught in the crimping tool when it closed. The employee was hospitalized and sustained a complete transphalangeal amputation of their right middle finger.",1221, Amputations involving bone loss,4429, Other finger(s)  n.e.c.,659, Struck by running powered equipment  n.e.c.,7149, Gripping and turning handtools  n.e.c.,991, Secondary source not applicable,1
2024109196,2218953,10/2/2024,Reliable Power Systems,3279 Potomac Court,,NAPLES,FLORIDA,34120,26.29,-81.58,238210,1,0,0,,An employee was drilling a hole in the electrical panel at a residential home when the drill bit struck wires and an arc flash occurred. The employee sustained burns on his left hand.,1531, Electrical burns  any degree ,440," Hand(s), finger(s)  unspecified",513, Exposure to electric arc,4615," Switchboards, panels, fuses",7112," Drills, braces, drivers",1
2024109209,2219531,10/2/2024,"TranSouth Industrial Contractors, Inc.",3500 Lake Guntersville Park Dr,,GUNTERSVILLE,ALABAMA,35976,34.34,-86.28,238210,1,0,0,,"An employee was on a catwalk to assist with the installation of electrical equipment when the grating shifted and he fell about 11 feet to the ground. The employee sustained fractures to his hip, pelvis, and ribs.",124, Fractures   ,832, Trunk and hip joint(s),4112, Fall to lower level from collapsing structure or equipment  6 to 30 feet,6344, Catwalks,660," Ground, travel, and support surfaces  unspecified",1
2024109224,2219171,10/2/2024,Better Earth Solar,8581 Gassner Way,,LEHIGH ACRES,FLORIDA,33972,26.62,-81.64,238210,1,0,0,,An employee was installing solar panels on a residential rooftop when they became ill and experienced stomach cramps. The employee was hospitalized with heat exhaustion.,1722," Heat exhaustion, fatigue",6, BODY SYSTEMS  ,5312, Exposure to environmental heat  outdoor,9542, Heat environmental,991, Secondary source not applicable,1
2024109239,2219651,10/3/2024,Dairyland Power Cooperative,3251 East Ave. S.,,LA CROSSE,WISCONSIN,54602,43.77,-91.22,221122,1,0,0,,"An employee was adjusting the turnbuckle on the sash chain of a rolling overhead fire door using pliers. The turnbuckle detached from the bracket and the bracket rotated, striking the employee's forearm. The employee was hospitalized with a laceration.",132," Cuts, lacerations, punctures without injury to internal structures",423, Forearm(s),669, Other contact with non-running objects or equipment  n.e.c.,6512, Doors  rail mounted and garage,4419, Fasteners  n.e.c.,1
2024109253,2219253,10/3/2024,East Coast Powerline LLC,310 Abbie Lane,,GLENNVILLE,GEORGIA,30427,31.92,-81.94,221122,1,0,0,1779327,An employee was repairing a downed powerline when they sustained an electrical shock and were hospitalized for burns.,1531, Electrical burns  any degree ,990, Part of body  unspecified,5112, Direct exposure to electricity  greater than 220 volts,4612," Power lines, transformers, convertors",991, Secondary source not applicable,1
2024109278,2222554,10/4/2024,"Day & Zimmerman, NPS Inc.",2440 Igou Ferry Rd,,SODDY DAISY,TENNESSEE,37379,35.22,-85.1,221121,0,1,0,1783671,An employee was clearing a clog in an ice blowing machine. The employee's left hand came into contact with rotary valve blades that were in operation and he sustained amputations to his middle and index fingertips.,1220," Amputations, avulsions, enucleations  unspecified",4421," Finger or thumb tip(s), nail(s)",652," Struck by running powered equipment  during maintenance, cleaning, testing",30, Machinery  unspecified,443," Valves, nozzles",0
2024109293,2220351,10/4/2024,Alpine Construction Management LLC,4200 Hawthorne Rd,,CHUBBUCK,IDAHO,83202,42.91,-112.47,236220,1,0,0,,Two subcontractor employees were installing a coil door. The door slid forward as they were bolting it in and knocked the injured employee off a ladder. The employee fell to the ground and sustained a fractured left arm.,124, Fractures   ,420, Arm(s)  unspecified,4120, Fall to lower level resulting from exposure or contact  unspecified,730, Portable ladders and stairs  unspecified,6512, Doors  rail mounted and garage,1
2024109333,2221290,10/7/2024,"West-Fair Electric Contractors, Inc.",777 Old Saw Mill River Road,,TARRYTOWN,NEW YORK,10591,41.07,-73.82,238210,1,0,0,,"An employee was descending a 10-foot platform ladder when he mis-stepped on the fourth rung. His landed on his right heel, breaking it.",124, Fractures   ,541, Foot (feet)  excluding toes,4141, Other fall to lower level  less than 6 feet,730, Portable ladders and stairs  unspecified,660," Ground, travel, and support surfaces  unspecified",1
2024109365,2225829,10/7/2024,Duro Electrical Contracting,735 Anderson Hill Rd.,,THORNWOOD,NEW YORK,10594,41.04,-73.7,238210,1,0,0,,"An employee was on an 8-foot ladder drilling a hole into a concrete wall for an anchor. The employee fell and struck his head on a nearby table. The employee was hospitalized with a skull fracture, dislocated shoulder, and a laceration that required staples/stitches.",1824, Fractures and soft tissue injuries,813, Head and extremities,4140, Other fall to lower level  unspecified,730, Portable ladders and stairs  unspecified,2224," Tables, desks, work surfaces",1
2024109404,2223011,10/9/2024,Commonwealth Edison Company,420 Laverne St,7th Floor,BARRINGTON,ILLINOIS,60010,42.15,-88.14,221122,1,1,0,,"A crew was removing old distribution poles. As they were removing the bottom section of a pole post, a winch line became tangled with slack. Two of the employees climbed on top of the crew's truck to fix the issue. The load then pulled the winch line tight around the finger of one of the employees, causing the amputation of their fingertip.",1220," Amputations, avulsions, enucleations  unspecified",4421," Finger or thumb tip(s), nail(s)",662, Entangled in non-running object,4425," Wire, cables nonelectrified",6352, Utility poles,1
2024109427,2221931,10/9/2024,Bechtel Energy Construction Services Inc.,Port Arthur LNG,3570 S Gulfway Drive,PORT ARTHUR,TEXAS,77640,29.77,-93.94,236220,1,0,0,,"At 9:44 p.m. on October 9, 2024, an employee was helping rig and move a bundle containing about 30 pieces of 48-foot, 6-inch rebar. The employee was caught between the moving rebar bundle and a landed stationary rebar bundle, suffering a liver laceration and a non-displaced fracture of the tenth rib.",128, Multiple severe wounds and internal injuries,38, Multiple trunk locations,6449, Struck by suspended or swinging objects  n.e.c.,2141," Bundles, bales",990," Source, secondary source  unspecified",1
2024109470,2222020,10/10/2024,Evelyn Baird Gentry Corporation,Baylor Project in Houston,,HOUSTON,TEXAS,77030,29.7,-95.4,238210,1,0,0,,"An electrician was working from a 10-foot ladder, reaching up to place an I-beam and conduit. He fell backward from the ladder, landing 8 feet below on the concrete floor and suffering a closed displaced transverse fracture of the shaft of his left radius.",124, Fractures   ,423, Forearm(s),4142, Other fall to lower level  6 to 30 feet,730, Portable ladders and stairs  unspecified,6624, Other constructed surface,1
2024109484,2222041,10/11/2024,"Grayson, Grayson & Associates, LLC",Hotel Indigo,39 E. Gay St.,WEST CHESTER,PENNSYLVANIA,19380,39.96,-75.6,236220,1,0,0,1781649,"An employee was conducting an inspection of the roof area for potential plumbing issues. The employee fell through rubber roofing and down a duct chase, landing on the ground approximately 17 feet below. The employee sustained multiple fractures including a fractured pelvis and was hospitalized.",124, Fractures   ,80, Multiple body parts  unspecified,4112, Fall to lower level from collapsing structure or equipment  6 to 30 feet,6532, Roof surface,660," Ground, travel, and support surfaces  unspecified",1
2024109495,2232668,10/11/2024,"Jackson Electric Cooperative, Inc.",2290 FM 2611,"GPS_Coordinates: 25.893806, -95.641194",BAY CITY,TEXAS,77414,28.89,-95.64,221122,1,0,0,,"Employees were using the boom of a digger truck to pull a power pole out of the ground. The extended boom broke away from the turret it was mounted on and dropped, causing the operator's seat to abruptly go up. The injured employee was thrown from the seat and landed on the ground. The employee was hospitalized with a fractured T8 vertebra and required surgery.",124, Fractures   ,321, Back  thoracic region,4120, Fall to lower level resulting from exposure or contact  unspecified,8429," Trucks with other mounted machinery, equipment  n.e.c.",479, Vehicle and mobile equipment parts  n.e.c.,1
2024109523,2222507,10/13/2024,"Mastec Utility Services, LLC",333 S Haliifax Drive,,ORMOND BEACH,FLORIDA,32176,29.28,-81.04,238210,1,0,0,1782544,"An electrical crew was in the final stages of a hurricane restoration project. One of the employees was removing the protective coverup equipment when he noticed potential movement in a connection or energized cable. When he tightened the connection with a hand tool, a phase-to-ground arc flash burned his face. He was hospitalized.",1520, Thermal burns  degree unspecified,120, Ears and facial region  unspecified,513, Exposure to electric arc,4610, Electric parts  unspecified,710, Handtools  unspecified,1
2024109565,2223470,10/14/2024,PSE&G,Park Ave and Grove Street,,ORANGE,NEW JERSEY,07050,40.77,-74.22,238210,1,0,0,,"An underground crew was opening up a manhole for a visual inspection. Natural gas was leaking in the manhole. As they began to slide the cover off, a flash occurred when the leaking natural gas mixed with oxygen, creating a combustible environment. One employee was hospitalized.",100, Traumatic injuries or exposures  unspecified,990, Part of body  unspecified,314," Explosion of nonpressurized vapors, gases, or liquids ",6122," Sewers, drains, water pipes",1211, Methane  except sewer gas,1
2024109581,2222550,10/15/2024,Perry Electric Inc.,1364 Main Street,,SANFORD,MAINE,04073,43.41,-70.74,238210,1,0,0,1782054,"An employee was replacing commercial lighting on a ceiling from a scissor lift about 8-9 feet from the floor. He was shocked and fell from the scissor lift to the floor, suffering a broken leg.",124, Fractures   ,520, Leg(s)  unspecified,4122, Fall to lower level resulting from exposure or contact  6 to 30 feet,3435," Hoists, lifts  scissor, telescoping",4611, Electrical wiring building or machine,1
2024109686,2224312,10/17/2024,"Vos Electric, Inc.",25910 US-23,,CIRCLEVILLE,OHIO,43113,39.55,-82.95,238210,1,0,0,,"An employee was driving a boom lift when he encountered a 10-inch elevation change, and his face and left arm struck the guardrail system of the boom lift basket. He was hospitalized with a fractured left arm, a hairline jaw fracture on the left side, and a laceration under his chin.",124, Fractures   ,813, Head and extremities,2739, Nonroadway noncollision incident  n.e.c.,3435," Hoists, lifts  scissor, telescoping",660," Ground, travel, and support surfaces  unspecified",1
2024109688,2224426,10/17/2024,Deaguiar Contracting LLC,Truman rd and S Powhatan Ave,,INDEPENDENCE,MISSOURI,64057,39.09,-94.36,238210,1,0,0,1783662,"An employee was hanging a cable lasher on fiber lines while in an elevated bucket truck. The crew moved to the next setup and the employee was ejected out of the bucket, falling to the ground approximately 15 feet below. The employee suffered a broken right foot and ankle, a bruised stomach, and a fractured jaw.",124, Fractures   ,813, Head and extremities,2733, Nonroadway noncollision  fall or jump from moving vehicle,8425," Boom truck, cherry picker",660," Ground, travel, and support surfaces  unspecified",1
2024109700,2225250,10/18/2024,ADCO ELECTRICAL CORP,John F. Kennedy International Airport,Terminal 1,JAMAICA,NEW YORK,11430,40.65,-73.79,238210,0,1,0,,"A boom lift fell, and its boom pinched an employee's left middle finger against a post. The employee suffered an amputation to the finger.",1220," Amputations, avulsions, enucleations  unspecified",4429, Other finger(s)  n.e.c.,6439, Struck by other falling object  n.e.c.,3435," Hoists, lifts  scissor, telescoping",991, Secondary source not applicable,1
2024109730,2225326,10/18/2024,"Helix Electric, Inc.",NGIC,2055 Boulders Rd Ste 4465,CHARLOTTESVILLE,VIRGINIA,22911,38.15,-78.41,238210,1,0,0,,"An employee was using a pipe cart to move conduit. The uprights on the cart shifted and struck him in the throat, fracturing his larynx. He was hospitalized for surgery.",124, Fractures   ,28, External and internal neck locations,663," Struck by rolling, sliding, or shifting objects non-running",4220," Pipes, ducts, tubing  unspecified",2133," Utility carts, hand trucks, dollies",0
2024109804,2225374,10/21/2024,Gray Construction Co.,115 North Maple Street,,WATERTOWN,SOUTH DAKOTA,57201,44.9,-97.11,236220,1,0,0,1783335,"An employee fell 25 feet off a roof that was being sheathed. The employee suffered a fractured clavicle and femur, as well as head and hip injuries. Fall protection was not being worn at the time.",180, Multiple traumatic injuries and disorders  unspecified,899, Multiple body parts  n.e.c.,4142, Other fall to lower level  6 to 30 feet,6532, Roof surface,9222, Fall protection equipment,1
2024109856,2226028,10/23/2024,Guerin Emergency Services LLC,193 McGowan Road,,SCHAGHTICOKE,NEW YORK,12154,42.96,-73.57,238210,1,0,0,1785259,"On October 23, 2024, at approximately 8:35 AM, an employee was dropping off a transfer switch for a generator install and took a photo for proof of delivery. He took a step back and fell approximately 10 feet through an open hole to the concrete basement floor of a new construction house. The employee was hospitalized with fractures to their vertebrae, ribs, and sternum.",124, Fractures   ,38, Multiple trunk locations,4142, Other fall to lower level  6 to 30 feet,6622," Existing opening, hole in constructed surface",6624, Other constructed surface,1
2024109863,2261575,10/23/2024,WXZ Development Inc,"22720 Fairview Center Drive, #150",,FAIRVIEW PARK,OHIO,44126,41.42,-81.87,236220,1,0,0,,An employee fell from a ladder and sustained a broken right foot.,124, Fractures   ,540," Foot (feet), toe(s)  unspecified",4140, Other fall to lower level  unspecified,730, Portable ladders and stairs  unspecified,990," Source, secondary source  unspecified",1
2024109962,2227244,10/26/2024,Three Phase Line Construction Inc.,Marcy Substation,South of Seavy Road,MARCY,NEW YORK,13403,43.18,-75.22,238210,1,0,0,,"An employee was removing a jumper from the center phase of a de-energized transmission line. When the jumper was removed, the induction current on the line (induced by nearby energized transmission lines) entered the employee's left hand and exited through his left hip area. The employee was hospitalized with burn wounds to left hand and  lower right abdomen, as well as a compression fracture to his T5, T6, and T7 vertebrae.",1825, Fractures and burns,833, Trunk and other upper extremities,5122, Indirect exposure to electricity  greater than 220 volts,4612," Power lines, transformers, convertors",4612," Power lines, transformers, convertors",1
2024109963,2227003,10/26/2024,MICA Corporation,8587 East US Hwy 377,,CRESSON,TEXAS,76035,32.38,-97.91,238210,0,1,0,,"An employee was adjusting a Kelly bar pin on a drill truck. Their right index finger was caught in a pinch point between the inner and outer Kelly bars, resulting in a severe laceration to the finger. The employee sustained a fingertip amputation.",1220," Amputations, avulsions, enucleations  unspecified",4421," Finger or thumb tip(s), nail(s)",652," Struck by running powered equipment  during maintenance, cleaning, testing",3251," Drilling machines, drill apparatus",991, Secondary source not applicable,1
2024109965,2227329,10/26/2024,Manhattan Road & Bridge,MS-9 near Yalobusha River,,CALHOUN CITY,MISSISSIPPI,38916,33.85,-89.35,236220,1,0,0,,"An employee was loading an aerial lift onto a trailer. The trailer jarred and the employee fell approximately 15 feet from the aerial lift basket to the ground, resulting in fractures to their ribs and neck, a brain bleed, and a punctured lung.",1811," Injuries to the brain, spinal cord and severe wounds, internal injuries",882," Head, neck, trunk",2733, Nonroadway noncollision  fall or jump from moving vehicle,3435," Hoists, lifts  scissor, telescoping",4741," Vehicle trailers, trailing units",1
20241010007,2227826,10/28/2024,Cascade Process Controls Inc,"32.1992285, -102.5658029",XTO University Block 9 Field,ANDREWS,TEXAS,79714,32.31,-102.55,238210,1,0,0,1786134,"An employee was in the bucket of a bucket truck connecting ground wires. The employee came into contact with the top side of an energized cut-off, resulting in electrical shock and burns to their left shoulder and left hand.",1538, Electrical burns and electrocution,883, Body systems and other part(s) of body,5112, Direct exposure to electricity  greater than 220 volts,4612," Power lines, transformers, convertors",991, Secondary source not applicable,1
20241010025,2227584,10/28/2024,"JMEG Enterprises, LP",401 W. Las Colinas Blvd.,,IRVING,TEXAS,75039,32.87,-96.94,238210,1,0,0,,An employee was testing a lighting circuit on the second floor when he was shocked by a live circuit and fell from an 8-foot ladder to the ground. He hit his back and head and was knocked unconscious. He was hospitalized.,1110, Intracranial injuries  unspecified  ,111, Brain,4120, Fall to lower level resulting from exposure or contact  unspecified,730, Portable ladders and stairs  unspecified,4610, Electric parts  unspecified,1
2024109987,2227819,10/28/2024,Eldridge Electric Co.,801 N IH 35,,BELLMEAD,TEXAS,76705,31.58,-97.1,238210,1,0,0,,"An employee was climbing down a ladder when he slipped and fell approximately 2 feet. He landed on his feet, which resulted in a foot injury.",100, Traumatic injuries or exposures  unspecified,540," Foot (feet), toe(s)  unspecified",4141, Other fall to lower level  less than 6 feet,730, Portable ladders and stairs  unspecified,990," Source, secondary source  unspecified",1
2024109991,2227591,10/28/2024,Civil & Environmental Consultants Inc.,I-79 Mile Marker 132 at Whitehall on-ramp,,FAIRMONT,WEST VIRGINIA,26554,39.48,-80.14,236220,1,0,0,,"An employee was performing quality assurance at an on-ramp when a mini-excavator with rubber tires rolled over his feet, resulting in fractures to both feet, a fractured right ankle, and a laceration on his right foot.",124, Fractures   ,583, Foot (feet) and ankle(s),2510, Pedestrian struck by vehicle in road work zone  unspecified,3221, Mini excavators,991, Secondary source not applicable,1
20241010027,2233052,10/29/2024,Ameren Fleet Services,12121 Dorsett Road,,MARYLAND HEIGHTS,MISSOURI,63043,38.71,-90.44,221122,0,1,0,,An employee was adjusting a utility pole chain sling on a residential job site. When they stepped back away from the chain they lost their footing and the remote control for the gut line was activated. A fingertip on their right hand was pinched and amputated between the utility pole and the chain.,1220," Amputations, avulsions, enucleations  unspecified",4421," Finger or thumb tip(s), nail(s)",653," Caught, entangled in running powered equipment  normal operation",3430," Elevators, hoists, lifts  unspecified",991, Secondary source not applicable,1
20241010057,2228012,10/29/2024,Penelec,Altoona Water Authority Shop,820 20th St.,ALTOONA,PENNSYLVANIA,16601,40.5,-78.4,221122,1,0,0,,"An employee was on the back of a pickup truck helping to unspool wire from a large wire reel. The employee was exiting the truck, tripped over the elevated lift on the back of the truck and fell. As he was falling he jumped to avoid a partially lowered liftgate. His right foot landed on the asphalt and his left foot landed in a ground cable trench, resulting in multiple fractures to his left leg.",124, Fractures   ,520, Leg(s)  unspecified,4140, Other fall to lower level  unspecified,8431, Pickup truck,4722," Gates, hatches  vehicle and machine cargo",1
20241010076,2228211,10/29/2024,Capital Electric Line Builders,Bristow to Gypsy,26005 S State Hwy 48,BRISTOW,OKLAHOMA,74010,35.78,-96.38,238210,1,0,0,,"An employee had just finished framing an H-structure. They lowered one side of the horizontal structure down on cribbing to keep it raised off the floor. They removed the pull stand on that side to use it at a different location. The pull stand on the other side of the structure broke, allowing the H-structure to fall down 3 to 4 feet onto the employee s left foot. The employee sustained a fractured talus and required surgery.",124, Fractures   ,541, Foot (feet)  excluding toes,6439, Struck by other falling object  n.e.c.,6359," Towers, poles  n.e.c.",990," Source, secondary source  unspecified",1
20241010094,2228512,10/30/2024,"C.D. Smith Construction, Inc.",5230 90th Street,,MOUNT PLEASANT,WISCONSIN,53403,42.67,-87.89,236220,1,0,0,1785625,An employee was climbing a fixed ladder to get onto the roof of a building when they fell approximately 13 feet to the ground. The employee was hospitalized with fractured ribs and a collapsed lung.,128, Multiple severe wounds and internal injuries,38, Multiple trunk locations,4142, Other fall to lower level  6 to 30 feet,6614, Fixed ladder or fire escape,660," Ground, travel, and support surfaces  unspecified",1
20241010098,2228418,10/30/2024,"O & G Industries, Inc.",900 South Main Street,,TORRINGTON,CONNECTICUT,06790,41.77,-73.11,236220,1,0,0,1791269,An employee was replacing the transmission on a vehicle when the jack released and caught the employee's hand. The employee sustained a laceration with tendon damage.,132," Cuts, lacerations, punctures without injury to internal structures",440," Hand(s), finger(s)  unspecified",660, Contact with non-running objects or equipment  unspecified ,344, Jacks,990," Source, secondary source  unspecified",1
20241010105,2228974,10/30/2024,"Speedwell Construction, Inc.",550 Easton Rd,,WARRINGTON,PENNSYLVANIA,18976,40.22,-75.13,236220,1,0,0,,"A subcontractor employee was sanding the ceiling while on a mobile ladder. The employee was using the ladder to move along the work area as they worked. The ladder slid into a hole in the floor, causing the employee to fall to the floor. He broke both wrists and sustained head trauma.",124, Fractures   ,43, Wrist(s),4110, Fall to lower level from collapsing structure or equipment  unspecified,730, Portable ladders and stairs  unspecified,6622," Existing opening, hole in constructed surface",1
20241010121,2228496,10/30/2024,Grady Electric Membership Corporation,1499 U.S. 84,,CAIRO,GEORGIA,39828,30.89,-84.21,221122,1,0,0,,"An employee was standing in front of a utility task vehicle (UTV) in the yard when the UTV was struck by a digger truck. The UTV was pushed into the employee's leg, resulting in a fractured lower right leg.",124, Fractures   ,523, Lower leg(s),2531, Pedestrian struck by vehicle or object propelled by another vehicle in nonroadway area,8429," Trucks with other mounted machinery, equipment  n.e.c.",8611, All-terrain vehicle (ATV),1
20241010124,2228845,10/30/2024,"HyPower, LLC",2655 North Airport Rd.,,FORT MYERS,FLORIDA,33907,26.59,-81.85,238210,1,0,0,1786243,An employee had been testing voltage inside a box. They were putting the cover on when an arc flash occurred. The employee sustained severe burns on their forearms.,1520, Thermal burns  degree unspecified,423, Forearm(s),513, Exposure to electric arc,4610, Electric parts  unspecified,990," Source, secondary source  unspecified",1
20241010127,2229121,10/30/2024,Con Edison,E 20th St & Irving Pl,,NEW YORK,NEW YORK,10001,47.31,-116.58,221122,1,0,0,,An employee used a ladder to descend into a sub-surface structure to investigate a possible leak. As he was stepping down his right foot became submerged in hot water inside a sump pit that was adjacent to the ladder. The employee sustained second-degree burns to his foot and ankle.,1522, Thermal burns  second degree,583, Foot (feet) and ankle(s),533, Contact with hot objects or substances,4152," Water, liquids nonchemical",991, Secondary source not applicable,1
20241010165,2228987,10/31/2024,"MasTec Utility Services, LLC",1755 Verada Court,MasTec Florida West Coast - UG,NAPLES,FLORIDA,34120,26.28,-81.57,238210,1,1,0,,"An employee was tightening a winch cable wire rope on the front of a truck when his right index finger was caught between the winch rollers and a rope swage collar. The employee sustained a fingertip amputation, approximately to the first knuckle.",1221, Amputations involving bone loss,4421," Finger or thumb tip(s), nail(s)",650, Struck by running powered equipment  unspecified,8430, Trucks  unspecified,454," Drums, pulleys, sheaves",1
20241110194,2229464,11/1/2024,W.T. STEDMAN LLC,1114 Cayman Way,Disney World Caribbean Beach,LAKE BUENA VISTA,FLORIDA,32830,28.36,-81.54,236220,0,1,0,1786075,An employee was cutting 2x4 studs with a battery-powered circular saw when his left index finger was lacerated and required surgery resulting in an amputation.,1220," Amputations, avulsions, enucleations  unspecified",4429, Other finger(s)  n.e.c.,659, Struck by running powered equipment  n.e.c.,7122, Saws  except chainsaws,991, Secondary source not applicable,1
20241110217,2228954,11/1/2024,JE DUNN,200 S 14th Street,,OMAHA,NEBRASKA,68102,41.25,-95.93,236220,1,0,0,1785808,An employee was placing concrete when a concrete boom collapsed and struck the employee. The employee was hospitalized with a fractured skull and a brain bleed.,1111, Intracranial injuries with skull fractures,111, Brain,639," Collapse, engulfment  n.e.c.",479, Vehicle and mobile equipment parts  n.e.c.,8429," Trucks with other mounted machinery, equipment  n.e.c.",1
20241110239,2229241,11/2/2024,Robinson Construction Company,5750 HARPER RD.,,SOLON,OHIO,44139,41.4,-81.46,236220,2,0,0,1786041,"Two employees were welding on a 3"" steam line when the system activated and hot water was expelled from the pipes. Both employees sustained burns.",1520, Thermal burns  degree unspecified,990, Part of body  unspecified,533, Contact with hot objects or substances,4152," Water, liquids nonchemical",991, Secondary source not applicable,1
20241110258,2229865,11/4/2024,"Acoustic Ceiling & Partition of Ohio, Inc.",13970 Jug Street NW,,JOHNSTOWN,OHIO,43031,40.09,-82.74,236220,1,0,0,1786280,An employee was performing steel structure construction when their scissor lift tipped over and they fell 22 feet to the ground. The scissor lift struck racking during the fall and the employee sustained a fractured pelvis and back.,124, Fractures   ,38, Multiple trunk locations,4112, Fall to lower level from collapsing structure or equipment  6 to 30 feet,3435," Hoists, lifts  scissor, telescoping",660," Ground, travel, and support surfaces  unspecified",1
20241110282,2236850,11/4/2024,Upshur Rural Electric Cooperative Corporation,1200 West Tyler Street,,GILMER,TEXAS,75644,32.72,-94.95,238210,1,0,0,1791154,"An employee was troubleshooting an electrical meter on a house. The employee didn't notice anything abnormal from the ground, so they went up in a bucket and noticed the wire connecting to the lightening arrestor was not connected. They made a curl on the existing copper and went to reconnect when an electrical transformer caused a fire. The employee sustained second- and third-degree burns to the face, upper body, and arms.",1523, Thermal burns  third degree or higher,899, Multiple body parts  n.e.c.,324, Vehicle or machinery fire ,4612," Power lines, transformers, convertors",991, Secondary source not applicable,1
20241110332,2235598,11/5/2024,N & J Excavation Inc,3286 Selig Lane,,HUNTINGDON VALLEY,PENNSYLVANIA,19006,40.12,-75.06,236220,1,0,0,,An employee was exiting a skid steer when they twisted and broke their ankle.,124, Fractures   ,53, Ankle(s),731, Climbing or stepping  up or down,562," Bodily motion or position of injured, ill worker",3222," Skid-steer loaders, mini loaders",1
20241110390,2231137,11/7/2024,Serverfarm ATL1 Atlanta,305 Satellite Boulevard,,SUWANEE,GEORGIA,30024,34.03,-84.06,518210,1,0,0,,An employee was manually moving a dolly (loaded with 7 sheets of drywall) out of a workspace when the dolly tipped over and landed on his right ankle. The employee was hospitalized with a fractured ankle and required surgery.,124, Fractures   ,53, Ankle(s),6432, Struck by object tipping over,2133," Utility carts, hand trucks, dollies",991, Secondary source not applicable,1
